ลำดับ,ร้าน,วันที่,รหัสสินค้า,บาร์โค้ด,ชื่อสินค้า,รหัสหมวดหมู่,หมวดหมู่,ยอดยกมา,รับเข้า,ขายออก,รับแปร,เบิกแปร,ปรับเพิ่ม,ปรับลด,รับผลิต,เบิกผลิต,สินค้าคงเหลือ,หน่วย,@หน่วย,มูลค่าคงเหลือ,รหัสเหตุผล,เหตุผล
4910,CP Fresh Shop ດອນໜູນ,30/06/2025,800000122679,6902131110020,ໝູ​ກະ​ປ່ອງ340g,012,ອາຫານສຳເລັດຮູບ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",52500,0.0,-,-
4911,CP Fresh Shop ດອນໜູນ,30/06/2025,800000122685,6976600880356,ເສັ້ນມັນຕົ້ນ 240g,008,ເຄື່ອງແຫ້ງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4912,CP Fresh Shop ດອນໜູນ,30/06/2025,800000123318,9999999999,ຫມີ່ເກົາຫລີແດງເພັດຄູນ3ແພັກ5ຫໍ່,008,ເຄື່ອງແຫ້ງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4913,CP Fresh Shop ດອນໜູນ,30/06/2025,800000123323,4715243010018,wasawi S & G,010,ເຄື່ອງປຸງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4914,CP Fresh Shop ດອນໜູນ,30/06/2025,800000123568,8859228201100,ນ່ອງໄກ່ SunValley 1kg,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",45167,0.0,-,-
4915,CP Fresh Shop ດອນໜູນ,30/06/2025,800000125748,99999,ຜັກກະລຳ,005,ຜັກ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,ກິໂລກຣາມ,0,0.0,-,-
4916,CP Fresh Shop ດອນໜູນ,30/06/2025,800000125750,8853165000871,pure foods ນ້ຳສະລັດຄີມ1000g,010,ເຄື່ອງປຸງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4917,CP Fresh Shop ດອນໜູນ,30/06/2025,800000125752,8853165022651,ຊີເລັກໄລ່ມາຍອງແນັດ850g,010,ເຄື່ອງປຸງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4918,CP Fresh Shop ດອນໜູນ,30/06/2025,800000125870,8851055843003,ຮອນດອກແດງຂໍ້1kg,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4919,CP Fresh Shop ດອນໜູນ,30/06/2025,800000125950,8809386391830,ສະລ່າຍໂອກາເມະ ແພັກ,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4920,CP Fresh Shop ດອນໜູນ,30/06/2025,800000125951,8809386390307,ສະລ່າຍໂອກາເມະ ຊ່ອງ,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4921,CP Fresh Shop ດອນໜູນ,30/06/2025,800000125956,6955236542623,ເສັ້ນມັນແກ້ວ200g,008,ເຄື່ອງແຫ້ງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",11600,0.0,-,-
4922,CP Fresh Shop ດອນໜູນ,30/06/2025,800000126071,1122554466435,ເຫືອກແດດດຽວປຸງສຳເລັດຮູບ500g,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",85000,0.0,-,-
4923,CP Fresh Shop ດອນໜູນ,30/06/2025,800000126114,1122554466428,M foof ແຈ່ວພັນປາ-ຈຸ່ມປາ500g,801,ນໍ້າແຈ່ວ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4924,CP Fresh Shop ດອນໜູນ,30/06/2025,800000126126,8851727903349,ຄອນເນ່ລົດສະລ່າຍແພັກໃຫຍ່3ຖົງ,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4925,CP Fresh Shop ດອນໜູນ,30/06/2025,800000126146,8856489595344,ຫມຶກຂໍ້1kg,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4926,CP Fresh Shop ດອນໜູນ,30/06/2025,800000126158,8851639002086,ຍາກິນິກຸຊອດ1L,010,ເຄື່ອງປຸງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4927,CP Fresh Shop ດອນໜູນ,30/06/2025,800000126162,8851639001232,ຊອດປຸງລົດງາຂາວ1L,010,ເຄື່ອງປຸງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4928,CP Fresh Shop ດອນໜູນ,30/06/2025,800000126432,-,ຜັກກວາງຕຸ້ງ,005,ຜັກ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4929,CP Fresh Shop ດອນໜູນ,30/06/2025,800000126438,074880020021,wasabi S&B 43g,010,ເຄື່ອງປຸງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4930,CP Fresh Shop ດອນໜູນ,30/06/2025,800000126555,8859318201317,ປີກເປັດDuckking1kg,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",29500,0.0,-,-
4931,CP Fresh Shop ດອນໜູນ,30/06/2025,800000126907,8856130179831,ແຈ່ວລູກຊີ້ນປ້ຽວແຊບ,801,ນໍ້າແຈ່ວ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4932,CP Fresh Shop ດອນໜູນ,30/06/2025,800000127868,8859313502723,ເຊເວັນອັບ1225 ml,009,ເຄື່ອງດື່ມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",16500,0.0,-,-
4933,CP Fresh Shop ດອນໜູນ,30/06/2025,800000127907,8859313502907,ແປບຊີປ່ອງ320ml,009,ເຄື່ອງດື່ມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4934,CP Fresh Shop ດອນໜູນ,30/06/2025,800000130171,8859795958414,ຈໍສະລ່າຍ500g,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4935,CP Fresh Shop ດອນໜູນ,30/06/2025,800000134386,05122024,NVສາມຊັ້ນສະໄລ500g,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4936,CP Fresh Shop ດອນໜູນ,30/06/2025,800000140965,8737143322882,ໄສ້ໝູແຊບ200g,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",85000,0.0,-,-
4937,CP Fresh Shop ດອນໜູນ,30/06/2025,800000141326,8850424001686,ຄອບລົດຊອກໂກແລດແພັກ3ຖົງ,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4938,CP Fresh Shop ດອນໜູນ,30/06/2025,800000141533,-,ຄອບສະກາຍລົດນ້ຳເຜີ້ງ70g,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4939,CP Fresh Shop ດອນໜູນ,30/06/2025,800000142230,16122024,ແຈ່ວດາດ-ຈຸ່ມແມ່ບົວໄລ,803,ແຈ່ວຊີ້ນດາດ - ຊີ້ນຈຸ່ມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",25000,0.0,-,-
4940,CP Fresh Shop ດອນໜູນ,30/06/2025,800000144181,8851425210015,ໄກ່ຈໍ້ 1000g,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4941,CP Fresh Shop ດອນໜູນ,30/06/2025,800000147410,8852199156165,ປາເສັ້ນລົດໄກ່ຢ່າງບາບີຄິວ72g,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4942,CP Fresh Shop ດອນໜູນ,30/06/2025,800000147576,8935133513528,ວຸ້ນໝາກຟ້າວ,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4943,CP Fresh Shop ດອນໜູນ,30/06/2025,800000152620,8859228201131,ປີກກາງໄກ່ SunValley 1kg,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4944,CP Fresh Shop ດອນໜູນ,30/06/2025,800000152933,06012025,ປີກເປັດ2kg,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",82600,0.0,-,-
4945,CP Fresh Shop ດອນໜູນ,30/06/2025,800000152961,8851055841344,ລູກຊີ້ນໄກ່1kg,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4946,CP Fresh Shop ດອນໜູນ,30/06/2025,800000156889,8851055830614,ຮອນດອກແດງໃຫຍ່1kg,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4947,CP Fresh Shop ດອນໜູນ,30/06/2025,800000157436,8853568542367,ທ້ອງປາແຊວມ້ອນ 1kg,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4948,CP Fresh Shop ດອນໜູນ,30/06/2025,800000160018,8851004101031,ປາຕີ້ແພັກໃຫຍ່3ຖົງ,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",32250,0.0,-,-
4949,CP Fresh Shop ດອນໜູນ,30/06/2025,800000160049,8851004101208,ປາຕີ້ຖົງ48g,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",11288,0.0,-,-
4950,CP Fresh Shop ດອນໜູນ,30/06/2025,800000160398,20012025,ລູກຊີ້ນງົວໃຫຍ່1kg,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4951,CP Fresh Shop ດອນໜູນ,30/06/2025,800000161746,8853165000765,pure foods ມາຍອງເນັດ 1000g,010,ເຄື່ອງປຸງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4952,CP Fresh Shop ດອນໜູນ,30/06/2025,800000161888,24042022,NVນົມກອ້ນ1kg,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",105000,0.0,-,-
4953,CP Fresh Shop ດອນໜູນ,30/06/2025,800000161893,-,ໄຕໄກ່KCF1kg,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",22400,0.0,-,-
4954,CP Fresh Shop ດອນໜູນ,30/06/2025,800000161895,23012025,ເປັດເປັນໂຕ,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",49375,0.0,-,-
4955,CP Fresh Shop ດອນໜູນ,30/06/2025,800000169038,8851004401063,ເທດໂຕ້ລົດບາບີຄີວແພັກ6ຖົງ,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",55363,0.0,-,-
4956,CP Fresh Shop ດອນໜູນ,30/06/2025,800000180820,03122025,ຜັກສະລັດປອດສານຜິດ,002,ຜັກປອດສານພິດ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",6667,0.0,-,-
4957,CP Fresh Shop ດອນໜູນ,30/06/2025,800000192701,8850424002386,ຄອບລົດຊອກໂກແລດຖົງຂຽວແພັກ3ຖົງ,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",33057,0.0,-,-
4958,CP Fresh Shop ດອນໜູນ,30/06/2025,800000192704,8850424002379,ຄອບລົດຊອກໂກແລດຖົງຂຽວ,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",11019,0.0,-,-
4959,CP Fresh Shop ດອນໜູນ,30/06/2025,800000199235,8855120003019,ບິກແບັກລົດສະລາຍແພັກ3ຖົງ,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4960,CP Fresh Shop ດອນໜູນ,30/06/2025,800000199246,8850424002102,ຄອບສະກາຍລົດນ້ຳເຜິ້ງແພັກ3ຖົງ,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",33057,0.0,-,-
4961,CP Fresh Shop ດອນໜູນ,30/06/2025,800000199248,8850424002096,ຄອບສະກາຍລົດນ້ຳເຜິ້ງ,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",11019,0.0,-,-
4962,CP Fresh Shop ດອນໜູນ,30/06/2025,800000199273,8851727901055,ໂປເຕ້ແພັກ3ຖົງ,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4963,CP Fresh Shop ດອນໜູນ,30/06/2025,800000199408,8850424001822,ຂະໜົມຊີລ້ຽວຊອກໂກແລດສອດໄສ້ຄີມແພັກ3ຖົງ,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",33057,0.0,-,-
4964,CP Fresh Shop ດອນໜູນ,30/06/2025,800000234602,8850144206385,ຄະນໍຫມູກັບ24ກ້ອນ,010,ເຄື່ອງປຸງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4965,CP Fresh Shop ດອນໜູນ,30/06/2025,800000237425,6922507825761,ເສັ້ນດາເມັນ200g,902,ປະເພດ-ເສັ້ນ,1.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",9334,0.0,-,-
4966,CP Fresh Shop ດອນໜູນ,30/06/2025,800000237427,6922507825754,ເສັ້ນບູດົງ200g,902,ປະເພດ-ເສັ້ນ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",9334,0.0,-,-
4967,CP Fresh Shop ດອນໜູນ,30/06/2025,800000244795,06132025,ຫົວຜັກບົວ500g,005,ຜັກ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",6154,0.0,-,-
4968,CP Fresh Shop ດອນໜູນ,30/06/2025,800000245611,8850718819461,ເລ່ລົດດັງເດີມຖົງ48g,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4969,CP Fresh Shop ດອນໜູນ,30/06/2025,800000245616,8850718714919,ເລ່ລົດດັງເດີມແພັກໃຫຍ່06ຖົງ,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4970,CP Fresh Shop ດອນໜູນ,30/06/2025,800000247410,8850718803347,ເລ່ມັນຝຮັ່ງອໍລິຈິນໍກ່ອງ100g,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",28875,0.0,-,-
4971,CP Fresh Shop ດອນໜູນ,30/06/2025,800000247455,8850718821778,ເລ່ໂມລິສະລາຍກ່ອງ100g,013,ເຂົ້າໜົມ,1.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",28875,0.0,-,-
4972,CP Fresh Shop ດອນໜູນ,30/06/2025,800000259800,8852199157162,ປາເສັ້ນລົດປາມຶກ72g,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4973,CP Fresh Shop ດອນໜູນ,30/06/2025,800000282709,8850987201370,ມາມ່າເສັ້ນນ້ອຍຕົ້ມຍຳແກັດ,008,ເຄື່ອງແຫ້ງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4974,CP Fresh Shop ດອນໜູນ,30/06/2025,800000283459,17022025,ປີກເຕັມໄກ່ຖົງໃສ2kg,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",0,0.0,-,-
4975,CP Fresh Shop ດອນໜູນ,30/06/2025,2255121228,9921228,ເສດມັນໝູ,003,ຊີ້ນສົດ,-0.009,0.0,0.0,0,0,0.0,0.0,0,0,-0.009,ກິໂລກຣາມ,20000,-180.0,-,-
4976,CP Fresh Shop ດອນໜູນ,30/06/2025,2255121232,9921232,ກະດູກຂ້າງໝູ,003,ຊີ້ນສົດ,0.0,8.67,9.09,0,0,0.0,0.0,0,0,-0.42,ກິໂລກຣາມ,98000,-41160.0,-,-
4977,CP Fresh Shop ດອນໜູນ,30/06/2025,2255121283,9921283,ກະດູກສັນຫລັງ,003,ຊີ້ນສົດ,0.0,19.49,20.076,0,0,0.0,0.0,0,0,-0.586,ກິໂລກຣາມ,38000,-22268.0,-,-
4978,CP Fresh Shop ດອນໜູນ,30/06/2025,2255121226,9921226,ຕີນໝູ,003,ຊີ້ນສົດ,-0.799,0.0,0.0,0,0,0.0,0.0,0,0,-0.799,ກິໂລກຣາມ,47000,-37553.0,-,-
4979,CP Fresh Shop ດອນໜູນ,30/06/2025,800000212436,8850250010937,ລົດດີຜົງລົດໝູ70g,010,ເຄື່ອງປຸງ,-1.0,0.0,0.0,0,0,0.0,0.0,0,0,-1.0,"ຊນ,ອັນ",6938,-6938.0,-,-
4980,CP Fresh Shop ດອນໜູນ,30/06/2025,800000116871,8859725700021,AROໄມ້ຖູ່100ຄູ່,015,ເຄື່ອງໃຊ້ທົ່ວໄປ,-1.0,0.0,0.0,0,0,0.0,0.0,0,0,-1.0,"ຊນ,ອັນ",20300,-20300.0,-,-
4981,CP Fresh Shop ດອນໜູນ,30/06/2025,800000103178,8801073113947,ຫມີ່ເກົາຫລີຂຽວຖົງ,012,ອາຫານສຳເລັດຮູບ,-1.0,0.0,0.0,0,0,0.0,0.0,0,0,-1.0,"ຊນ,ອັນ",18000,-18000.0,-,-
4982,CP Fresh Shop ດອນໜູນ,30/06/2025,800000084494,1234567,ແຈ່ວສຸກີ້ແມ່ທອນ 250g,010,ເຄື່ອງປຸງ,-1.0,0.0,0.0,0,0,0.0,0.0,0,0,-1.0,"ຊນ,ອັນ",18000,-18000.0,-,-
4983,CP Fresh Shop ດອນໜູນ,30/06/2025,800000103690,8851988005196,AROເນື້ອ​ປາ​ແພນ​ກາ​ເຊຍ​ດໍ​ລີ້ຕິດທ້ອງ1kg,007,ອາຫານແຊ່ແຂງ,-1.0,0.0,0.0,0,0,0.0,0.0,0,0,-1.0,"ຊນ,ອັນ",65100,-65100.0,-,-
4984,CP Fresh Shop ດອນໜູນ,30/06/2025,800000084318,8859268100647,ໄສ້ກອກຫມູຄອກເທວຜະສົມຊີສ 500g,007,ອາຫານແຊ່ແຂງ,1.0,0.0,2.0,0,0,0.0,0.0,0,0,-1.0,"ຊນ,ອັນ",42800,-42800.0,-,-
4985,CP Fresh Shop ດອນໜູນ,30/06/2025,800000112179,885195959144077,ໂຄກບໍມີນ້ຳຕານ1.25L,009,ເຄື່ອງດື່ມ,-1.0,0.0,0.0,0,0,0.0,0.0,0,0,-1.0,"ຊນ,ອັນ",16250,-16250.0,-,-
4986,CP Fresh Shop ດອນໜູນ,30/06/2025,800000084214,8851959132012,ໂຄກກະປອງ ລົດຊາດດັງເດີມ 325ມລ,009,ເຄື່ອງດື່ມ,-1.0,0.0,0.0,0,0,0.0,0.0,0,0,-1.0,"ຊນ,ອັນ",8041,-8041.0,-,-
4987,CP Fresh Shop ດອນໜູນ,30/06/2025,800000121131,5582110331359,Okimchi 500g,012,ອາຫານສຳເລັດຮູບ,-1.0,0.0,0.0,0,0,0.0,0.0,0,0,-1.0,"ຊນ,ອັນ",35000,-35000.0,-,-
4988,CP Fresh Shop ດອນໜູນ,30/06/2025,800000084158,1234657465557,ຍອດອ່ອນຕາວັນ,005,ຜັກ,3.0,0.0,4.0,0,0,0.0,0.0,0,0,-1.0,"ຊນ,ອັນ",10000,-10000.0,-,-
4989,CP Fresh Shop ດອນໜູນ,30/06/2025,23048752,8850653260175,ປາກລ່າງຕິດລີ້ນ,910,ເປັດຊີພີ,-1.0,0.0,0.0,0,0,0.0,0.0,0,0,-1.0,ຖົງ,0,-170000.0,-,-
4990,CP Fresh Shop ດອນໜູນ,30/06/2025,2255121360,8562551213602,ຊີ້ນໝູສາມຊັ້ນສະໄລ້ WRAP FREEZE 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,-1.0,0.0,0.0,0,0,0.0,0.0,0,0,-1.0,"ຊນ,ອັນ",55000,-55000.0,-,-
4991,CP Fresh Shop ດອນໜູນ,30/06/2025,2255121281,9921281,ກະດູກຂໍ້,003,ຊີ້ນສົດ,3.34,8.64,13.091,0,0,0.0,0.0,0,0,-1.108,ກິໂລກຣາມ,35000,-38780.0,-,-
4992,CP Fresh Shop ດອນໜູນ,30/06/2025,2255121204,9921204,ສັນຄໍໝູ,003,ຊີ້ນສົດ,1.08,9.86,12.089,0,0,0.0,0.0,0,0,-1.146,ກິໂລກຣາມ,95000,-108870.0,-,-
4993,CP Fresh Shop ດອນໜູນ,30/06/2025,800000106731,8858657101449,AFMໄສ້ກອກໄກ່500g,007,ອາຫານແຊ່ແຂງ,0.0,0.0,2.0,0,0,0.0,0.0,0,0,-2.0,"ຊນ,ອັນ",46700,-93400.0,-,-
4994,CP Fresh Shop ດອນໜູນ,30/06/2025,800000102050,03092024,ເຫັດຫຼວງ500g,804,ເຫັດ-ສາຫຼ່າຍ,4.0,0.0,7.0,0,0,0.0,0.0,0,0,-3.0,"ຊນ,ອັນ",14500,-43500.0,-,-
4995,CP Fresh Shop ດອນໜູນ,30/06/2025,800000126128,8851727003056,ຄອນເນ່ຖົງ48g,013,ເຂົ້າໜົມ,-3.0,0.0,2.0,0,0,0.0,0.0,0,0,-5.0,"ຊນ,ອັນ",13125,-65625.0,-,-
4996,CP Fresh Shop ດອນໜູນ,30/06/2025,800000084331,8850250002864,ຍຳຍຳຈຳໂບ້ ຕົ້ມຍຳກຸ້ງເຂັມຂຸ້ນ,012,ອາຫານສຳເລັດຮູບ,-3.0,0.0,3.0,0,0,0.0,0.0,0,0,-6.0,"ຊນ,ອັນ",3540,-21240.0,-,-
4997,CP Fresh Shop ດອນໜູນ,30/06/2025,800000084314,9780201568806,ແຈ່ວໄອເຟລຊີຟູດ 250ກຼາມ,012,ອາຫານສຳເລັດຮູບ,-9.0,0.0,0.0,0,0,0.0,0.0,0,0,-9.0,"ຊນ,ອັນ",20000,-180000.0,-,-
4998,CP Fresh Shop ດອນໜູນ,30/06/2025,800000084539,6973117800013,ເຕົາຮູ້ແຜ່ນ 120ກມ,008,ເຄື່ອງແຫ້ງ,-8.0,0.0,1.0,0,0,0.0,0.0,0,0,-9.0,"ຊນ,ອັນ",17667,-159003.0,-,-
4999,CP Fresh Shop ດອນໜູນ,30/06/2025,800000084520,8801073114548,ຫມີ່ເກົາຫລີເພັດຄູນ3ແດງຫໍ່,008,ເຄື່ອງແຫ້ງ,-12.0,0.0,1.0,0,0,0.0,0.0,0,0,-13.0,"ຊນ,ອັນ",17500,-227500.0,-,-
5000,CP Fresh Shop ດອນໜູນ,30/06/2025,800000103186,8801073113428,ຫມີ່ເກົາຫລີແດງຫໍ່,012,ອາຫານສຳເລັດຮູບ,-17.0,0.0,0.0,0,0,0.0,0.0,0,0,-17.0,"ຊນ,ອັນ",17625,-299625.0,-,-
5001,CP Fresh Shop ດອນໜູນ,30/06/2025,800000199275,8851727001052,ໂປເຕ້ຖົງ48g,013,ເຂົ້າໜົມ,-18.0,0.0,0.0,0,0,0.0,0.0,0,0,-18.0,"ຊນ,ອັນ",12542,-225756.0,-,-
5002,CP Fresh Shop ດອນໜູນ,30/06/2025,800000199241,8855120003002,ບິກແບັກລົດສະລາຍຖົງ,013,ເຂົ້າໜົມ,-19.0,0.0,0.0,0,0,0.0,0.0,0,0,-19.0,"ຊນ,ອັນ",10571,-200849.0,-,-
5003,CP Fresh Shop ດອນໜູນ,30/06/2025,800000084289,8850250000730,ຍຳຍຳຈຳໂບ້ ໝູສັບ,012,ອາຫານສຳເລັດຮູບ,-19.0,0.0,1.0,0,0,0.0,0.0,0,0,-20.0,"ຊນ,ອັນ",4000,-80000.0,-,-
5004,CP Fresh Shop ດອນໜູນ,30/06/2025,800000084374,8851004417200,ເທດໂຕ້ລົດສະລາຍຖົງ42g,013,ເຂົ້າໜົມ,-34.0,0.0,0.0,0,0,0.0,0.0,0,0,-34.0,"ຊນ,ອັນ",8959,-304606.0,-,-
5005,CP Fresh Shop ດອນໜູນ,30/06/2025,800000084196,8851959143711,ນໍ້າທິບໃຫຍ່ 1.5ລິດ,009,ເຄື່ອງດື່ມ,-34.0,0.0,0.0,0,0,0.0,0.0,0,0,-34.0,"ຊນ,ອັນ",4750,-161500.0,-,-
5006,CP Fresh Shop ດອນໜູນ,30/06/2025,800000084378,8850144207894,ໂຈກລົດໝູ,012,ອາຫານສຳເລັດຮູບ,-37.0,0.0,0.0,0,0,0.0,0.0,0,0,-37.0,"ຊນ,ອັນ",11000,-407000.0,-,-
5007,CP Fresh Shop ດອນໜູນ,30/06/2025,800000103650,8857124022089,ເຈ້ຍສິດຊູວິລາເປັນອັນ,909,ຢາສາມັນປະຈໍາບ້ານ,-43.0,0.0,1.0,0,0,0.0,0.0,0,0,-44.0,"ຊນ,ອັນ",8335,-366740.0,-,-
